index,image,status_code,target
3436,f04-071-07-00,ok,and
3467,f04-074-00-04,ok,and
3484,f04-074-02-02,ok,and
3516,f04-074-05-06,ok,and
3567,f04-074-10-07,ok,and
3588,f04-079-01-00,ok,and
3631,f04-079-05-05,ok,and
3718,f04-083-04-02,ok,and
3865,f04-093-02-02,ok,and
3919,f04-093-08-07,ok,and
3975,f04-096-07-03,ok,and
3994,f04-096-10-03,ok,and
4016,f04-100-03-00,ok,and
4180,f07-000b-05-07,ok,and
4255,f07-002-07-04,ok,and
4260,f07-002-08-01,ok,and
4301,f07-006-04-03,ok,and
4316,f07-006-06-01,ok,and
4328,f07-009-00-05,ok,and
4426,f07-013-02-04,ok,and
4507,f07-016-02-03,ok,and
4572,f07-016-10-03,ok,and
4603,f07-019a-03-01,ok,and
4650,f07-019b-00-01,ok,and
4674,f07-019b-03-05,ok,and
4688,f07-019b-05-06,ok,and
4706,f07-019b-08-02,ok,and
4783,f07-021a-05-10,ok,and
4810,f07-021b-01-03,ok,and
4863,f07-021b-07-08,ok,and
4895,f07-024a-01-07,ok,and
4976,f07-024b-02-03,ok,and
5071,f07-028a-03-00,ok,and
5122,f07-028a-08-04,ok,and
5160,f07-028b-04-00,ok,and
5211,f07-028b-10-06,ok,and
5235,f07-032a-02-02,ok,and
5240,f07-032a-02-07,ok,and
5310,f07-032b-00-05,ok,and
5322,f07-032b-02-04,ok,and
5327,f07-032b-03-02,ok,and
5371,f07-032b-09-00,ok,and
5407,f07-036-01-05,ok,and
5414,f07-036-02-05,ok,and
5452,f07-036-07-04,ok,and
5465,f07-039a-01-00,ok,and
5507,f07-039b-00-04,ok,and
5512,f07-039b-01-01,ok,and
5592,f07-042a-02-07,ok,and
5616,f07-042a-05-05,ok,and
5654,f07-042b-03-00,ok,and
5678,f07-042b-06-00,ok,and
5729,f07-046a-05-00,ok,and
5811,f07-046b-04-04,ok,and
5829,f07-046b-06-04,ok,and
5946,f07-069-09-07,ok,and
5960,f07-073-01-05,ok,and
5978,f07-073-03-07,ok,and
6008,f07-073-07-00,ok,and
6021,f07-073-08-01,ok,and
6038,f07-073-09-08,ok,and
6053,f07-076a-01-06,ok,and
6064,f07-076a-03-04,ok,and
6089,f07-076a-07-03,ok,and
6096,f07-076a-08-05,ok,and
6107,f07-076a-10-03,ok,and
6120,f07-081a-01-03,ok,and
6130,f07-081a-03-00,ok,and
6167,f07-081a-08-04,ok,and
6195,f07-096-01-06,ok,and
6246,f07-096-05-12,ok,and
6260,f07-081b-00-09,ok,and
6270,f07-081b-02-00,ok,and
6307,f07-081b-05-05,ok,and
6335,f07-084a-02-02,ok,and
6359,f07-084a-06-01,ok,and
6417,f07-084b-01-08,ok,and
6440,f07-084b-04-02,ok,and
6491,f07-084b-08-09,ok,and
6545,f07-088a-07-01,ok,and
6554,f07-088a-08-04,ok,and
6611,f07-088b-05-01,ok,and
6620,f07-088b-06-00,ok,and
6650,f07-092a-02-07,ok,and
6717,f07-092b-02-01,ok,and
6821,f07-101b-00-08,ok,and
93,f01-058-02-08,ok,be
101,f01-058-04-01,ok,be
219,f01-066-05-11,ok,be
358,f01-075-01-00,ok,be
523,f01-085-02-07,ok,be
556,f01-085-05-03,ok,be
793,f01-147-02-01,ok,be
1556,f02-044-01-09,ok,be
1769,f03-169-05-00,ok,be
1811,f03-174-01-06,ok,be
3032,f04-053-01-09,ok,be
3155,f04-057-08-03,ok,be
3167,f04-061-00-06,ok,be
3188,f04-061-03-03,ok,be
3296,f04-064-07-02,ok,be
3822,f04-087-02-13,ok,be
21,f01-053-02-04,ok,it
131,f01-058-08-01,ok,it
143,f01-058-09-06,ok,it
351,f01-075-00-03,ok,it
426,f01-075-09-04,ok,it
554,f01-085-05-01,ok,it
676,f01-139-04-01,ok,it
693,f01-139-05-06,ok,it
786,f01-147-01-03,ok,it
1536,f02-044-00-02,ok,it
1619,f02-044-07-08,ok,it
1740,f03-169-01-11,ok,it
1892,f03-182-02-07,ok,it
2036,f04-004-02-05,ok,it
2076,f04-004-06-10,ok,it
2149,f04-011-00-06,ok,it
2342,f04-020-01-12,ok,it
2382,f04-020-04-14,ok,it
2441,f04-024-05-02,ok,it
2488,f04-028-01-10,ok,it
2887,f04-046-02-07,ok,it
2972,f04-049-03-06,ok,it
3098,f04-057-01-07,ok,it
3186,f04-061-03-01,ok,it
3221,f04-061-06-05,ok,it
3500,f04-074-04-01,ok,it
4573,f07-016-10-04,ok,it
4751,f07-021a-02-09,ok,it
4831,f07-021b-03-06,ok,it
5372,f07-032b-09-01,ok,it
5431,f07-036-05-00,ok,it
5766,f07-046a-09-01,ok,it
5821,f07-046b-05-05,ok,it
5825,f07-046b-06-00,ok,it
5828,f07-046b-06-03,ok,it
5831,f07-046b-06-06,ok,it
5848,f07-046b-07-10,ok,it
6012,f07-073-07-04,ok,it
6023,f07-073-08-03,ok,it
6197,f07-096-01-08,ok,it
6336,f07-084a-02-03,ok,it
6418,f07-084b-01-09,ok,it
6536,f07-088a-05-04,ok,it
6602,f07-088b-04-00,ok,it
6662,f07-092a-04-05,ok,it
6668,f07-092a-05-01,ok,it
94,f01-058-03-00,ok,a
295,f01-070-03-07,ok,a
587,f01-135-01-06,ok,a
620,f01-135-08-04,ok,a
936,f02-003-00-08,ok,a
1079,f02-020-01-07,ok,a
1253,f02-033-05-03,ok,a
1367,f02-036-07-01,ok,a
1413,f02-038-04-06,ok,a
1454,f02-040-00-01,ok,a
1612,f02-044-07-01,ok,a
1700,f02-076-06-02,ok,a
1704,f02-076-07-00,ok,a
1731,f03-169-01-02,ok,a
1778,f03-169-05-09,ok,a
1782,f03-169-06-02,ok,a
1838,f03-174-03-11,ok,a
1862,f03-182-00-03,ok,a
1873,f03-182-01-01,ok,a
2088,f04-007-00-07,ok,a
2103,f04-007-02-04,ok,a
2123,f04-007-04-06,ok,a
2177,f04-011-03-08,ok,a
2199,f04-011-06-03,ok,a
2305,f04-016-06-04,ok,a
2311,f04-016-07-02,ok,a
2395,f04-024-00-03,ok,a
2428,f04-024-03-05,ok,a
2458,f04-024-06-07,ok,a
2556,f04-028-09-05,ok,a
2591,f04-032-01-10,ok,a
2627,f04-032-05-04,ok,a
2712,f04-035-04-08,ok,a
2751,f04-039-04-01,ok,a
2780,f04-039-07-00,ok,a
2786,f04-039-07-06,ok,a
2789,f04-039-08-01,ok,a
2819,f04-043-03-01,ok,a
2947,f04-049-01-11,ok,a
2968,f04-049-03-02,ok,a
2998,f04-049-05-07,ok,a
3036,f04-053-02-00,ok,a
3100,f04-057-02-00,ok,a
3106,f04-057-02-06,ok,a
3109,f04-057-02-09,ok,a
3238,f04-064-01-02,ok,a
3268,f04-064-04-02,ok,a
3274,f04-064-04-08,ok,a
3283,f04-064-05-08,ok,a
3323,f04-068-02-01,ok,a
3329,f04-068-02-07,ok,a
3371,f04-068-07-02,ok,a
3447,f04-071-08-04,ok,a
3471,f04-074-00-08,ok,a
3485,f04-074-02-03,ok,a
3501,f04-074-04-02,ok,a
3690,f04-083-01-04,ok,a
3699,f04-083-02-01,ok,a
3710,f04-083-03-03,ok,a
3719,f04-083-04-03,ok,a
3816,f04-087-02-07,ok,a
3837,f04-087-04-01,ok,a
3846,f04-087-04-10,ok,a
3853,f04-093-00-03,ok,a
3859,f04-093-01-04,ok,a
3879,f04-093-04-00,ok,a
3896,f04-093-06-00,ok,a
3912,f04-093-08-00,ok,a
3947,f04-096-03-00,ok,a
4035,f04-100-05-05,ok,a
4052,f04-100-07-09,ok,a
4056,f04-100-08-03,ok,a
4075,f07-000-00-03,ok,a
4134,f07-000b-00-03,ok,a
4215,f07-002-02-06,ok,a
4245,f07-002-06-03,ok,a
4370,f07-009-05-00,ok,a
4417,f07-013-00-07,ok,a
4435,f07-013-04-01,ok,a
4452,f07-013-06-02,ok,a
4747,f07-021a-02-05,ok,a
4778,f07-021a-05-05,ok,a
4827,f07-021b-03-02,ok,a
4858,f07-021b-07-03,ok,a
4901,f07-024a-02-03,ok,a
4982,f07-024b-03-02,ok,a
4989,f07-024b-04-02,ok,a
5018,f07-024b-07-01,ok,a
5237,f07-032a-02-04,ok,a
5259,f07-032a-05-01,ok,a
5274,f07-032a-06-05,ok,a
5324,f07-032b-02-06,ok,a
5347,f07-032b-05-07,ok,a
5362,f07-032b-07-05,ok,a
5402,f07-036-01-00,ok,a
5497,f07-039a-05-03,ok,a
5561,f07-039b-08-01,ok,a
5577,f07-042a-01-00,ok,a
5594,f07-042a-03-00,ok,a
5601,f07-042a-03-07,ok,a
5619,f07-042a-06-01,ok,a
5624,f07-042a-06-06,ok,a
5639,f07-042b-01-01,ok,a
5656,f07-042b-03-02,ok,a
5663,f07-042b-04-01,ok,a
5681,f07-042b-06-03,ok,a
5686,f07-042b-07-01,ok,a
5703,f07-046a-01-05,ok,a
5707,f07-046a-02-01,ok,a
5713,f07-046a-03-02,ok,a
5785,f07-046b-01-05,ok,a
5789,f07-046b-02-00,ok,a
5795,f07-046b-02-06,ok,a
5845,f07-046b-07-07,ok,a
5873,f07-069-02-02,ok,a
5918,f07-069-06-09,ok,a
5944,f07-069-09-05,ok,a
5979,f07-073-03-08,ok,a
5985,f07-073-04-05,ok,a
6025,f07-073-08-05,ok,a
6058,f07-076a-02-04,ok,a
6179,f07-096-00-02,ok,a
6207,f07-096-02-07,ok,a
6232,f07-096-04-09,ok,a
6236,f07-096-05-02,ok,a
6247,f07-096-05-13,ok,a
6324,f07-084a-00-07,ok,a
6342,f07-084a-03-02,ok,a
6364,f07-084a-07-00,ok,a
6424,f07-084b-02-04,ok,a
6445,f07-084b-04-07,ok,a
6527,f07-088a-04-01,ok,a
6549,f07-088a-07-05,ok,a
6555,f07-088a-08-05,ok,a
6593,f07-088b-03-01,ok,a
6615,f07-088b-05-05,ok,a
6621,f07-088b-06-01,ok,a
6834,f07-101b-01-09,ok,a
6860,f07-101b-04-06,ok,a
46,f01-053-05-04,ok,for
214,f01-066-05-06,ok,for
246,f01-066-07-13,ok,for
412,f01-075-08-00,ok,for
425,f01-075-09-03,ok,for
511,f01-085-01-04,ok,for
770,f01-143-06-06,ok,for
1011,f02-017-03-03,ok,for
1065,f02-020-00-03,ok,for
1111,f02-020-04-03,ok,for
1207,f02-030-06-05,ok,for
1371,f02-036-07-05,ok,for
1422,f02-038-05-07,ok,for
1440,f02-038-08-04,ok,for
1447,f02-038-10-00,ok,for
1491,f02-040-04-01,ok,for
1549,f02-044-01-02,ok,for
1567,f02-044-03-00,ok,for
1573,f02-044-03-06,ok,for
1600,f02-044-05-09,ok,for
1683,f02-076-04-00,ok,for
1702,f02-076-06-04,ok,for
1802,f03-174-00-12,ok,for
1969,f03-191-02-09,ok,for
1975,f03-191-03-02,ok,for
2535,f04-028-07-01,ok,for
2691,f04-035-02-10,ok,for
2750,f04-039-04-00,ok,for
2818,f04-043-03-00,ok,for
2886,f04-046-02-06,ok,for
2940,f04-049-01-04,ok,for
2967,f04-049-03-01,ok,for
3815,f04-087-02-06,ok,for
3824,f04-087-03-01,ok,for
3881,f04-093-04-02,ok,for
4006,f04-100-01-04,ok,for
4500,f07-016-01-05,ok,for
4777,f07-021a-05-04,ok,for
4857,f07-021b-07-02,ok,for
5114,f07-028a-07-05,ok,for
5203,f07-028b-09-05,ok,for
5632,f07-042b-00-03,ok,for
5904,f07-069-05-04,ok,for
5915,f07-069-06-06,ok,for
6513,f07-088a-02-05,ok,for
6523,f07-088a-03-06,ok,for
6530,f07-088a-04-04,ok,for
6579,f07-088b-01-10,ok,for
6589,f07-088b-02-09,ok,for
6596,f07-088b-03-04,ok,for
26,f01-053-02-09,ok,not
682,f01-139-04-07,ok,not
811,f01-147-03-10,ok,not
934,f02-003-00-06,ok,not
1214,f02-033-00-03,ok,not
1394,f02-038-02-01,ok,not
1851,f03-174-05-02,ok,not
1883,f03-182-01-11,ok,not
2377,f04-020-04-09,ok,not
2543,f04-028-07-09,ok,not
3404,f04-071-03-01,ok,not
3821,f04-087-02-12,ok,not
3834,f04-087-03-11,ok,not
4096,f07-000-03-02,ok,not
4103,f07-000-04-02,ok,not
4128,f07-000-08-01,ok,not
4146,f07-000b-02-01,ok,not
4153,f07-000b-02-08,ok,not
4160,f07-000b-03-06,ok,not
4170,f07-000b-04-06,ok,not
4177,f07-000b-05-04,ok,not
4185,f07-000b-06-04,ok,not
4190,f07-002-00-02,ok,not
4757,f07-021a-03-04,ok,not
4837,f07-021b-04-04,ok,not
5090,f07-028a-04-10,ok,not
5179,f07-028b-06-04,ok,not
5913,f07-069-06-04,ok,not
293,f01-070-03-05,ok,in
326,f01-070-06-10,ok,in
468,f01-081-03-00,ok,in
506,f01-085-00-06,ok,in
508,f01-085-01-01,ok,in
595,f01-135-04-00,ok,in
805,f01-147-03-04,ok,in
816,f01-147-04-03,ok,in
872,f02-000-02-01,ok,in
951,f02-003-02-03,ok,in
990,f02-017-00-07,ok,in
1004,f02-017-02-04,ok,in
1023,f02-017-04-07,ok,in
1028,f02-017-05-04,ok,in
1078,f02-020-01-06,ok,in
1114,f02-020-04-06,ok,in
1388,f02-038-01-04,ok,in
1409,f02-038-04-02,ok,in
1464,f02-040-01-02,ok,in
1589,f02-044-04-09,ok,in
1654,f02-076-00-05,ok,in
1689,f02-076-05-00,ok,in
1730,f03-169-01-01,ok,in
1775,f03-169-05-06,ok,in
1837,f03-174-03-10,ok,in
1995,f03-191-05-02,ok,in
2097,f04-007-01-07,ok,in
2129,f04-007-05-02,ok,in
2185,f04-011-04-07,ok,in
2201,f04-011-06-05,ok,in
2216,f04-011-08-00,ok,in
2249,f04-016-00-04,ok,in
2366,f04-020-03-10,ok,in
2408,f04-024-01-06,ok,in
2467,f04-028-00-01,ok,in
2639,f04-032-07-00,ok,in
2945,f04-049-01-09,ok,in
2961,f04-049-02-07,ok,in
3078,f04-053-06-03,ok,in
3119,f04-057-04-01,ok,in
3258,f04-064-03-01,ok,in
3267,f04-064-04-01,ok,in
3300,f04-064-07-06,ok,in
3328,f04-068-02-06,ok,in
3375,f04-071-00-01,ok,in
3689,f04-083-01-03,ok,in
3796,f04-087-00-14,ok,in
3917,f04-093-08-05,ok,in
3922,f04-093-09-02,ok,in
3946,f04-096-02-05,ok,in
3960,f04-096-05-02,ok,in
4027,f04-100-04-05,ok,in
4055,f04-100-08-02,ok,in
4071,f04-100-10-06,ok,in
4228,f07-002-04-04,ok,in
4257,f07-002-07-06,ok,in
4271,f07-006-00-07,ok,in
4298,f07-006-04-00,ok,in
4313,f07-006-05-06,ok,in
4364,f07-009-04-03,ok,in
4372,f07-009-05-02,ok,in
4423,f07-013-02-01,ok,in
4495,f07-016-01-00,ok,in
4540,f07-016-06-07,ok,in
5077,f07-028a-03-06,ok,in
5109,f07-028a-07-00,ok,in
5166,f07-028b-04-06,ok,in
5198,f07-028b-09-00,ok,in
5396,f07-036-00-03,ok,in
5518,f07-039b-02-01,ok,in
5614,f07-042a-05-03,ok,in
5676,f07-042b-05-06,ok,in
5767,f07-046a-09-02,ok,in
5833,f07-046b-06-08,ok,in
5849,f07-046b-08-00,ok,in
5995,f07-073-05-06,ok,in
6081,f07-076a-06-02,ok,in
6192,f07-096-01-03,ok,in
6327,f07-084a-01-01,ok,in
6344,f07-084a-03-04,ok,in
6409,f07-084b-01-00,ok,in
6426,f07-084b-02-06,ok,in
6500,f07-088a-00-06,ok,in
6566,f07-088b-00-06,ok,in
6632,f07-092a-01-00,ok,in
6657,f07-092a-04-00,ok,in
6660,f07-092a-04-03,ok,in
6699,f07-092b-00-06,ok,in
6724,f07-092b-02-08,ok,in
6850,f07-101b-03-06,ok,in
49,f01-053-05-07,ok,with
259,f01-066-09-03,ok,with
288,f01-070-03-00,ok,with
384,f01-075-04-03,ok,with
814,f01-147-04-01,ok,with
1347,f02-036-04-06,ok,with
1469,f02-040-01-07,ok,with
1759,f03-169-04-00,ok,with
2087,f04-007-00-06,ok,with
2181,f04-011-04-03,ok,with
2266,f04-016-02-03,ok,with
2289,f04-016-04-06,ok,with
2436,f04-024-04-06,ok,with
2605,f04-032-03-04,ok,with
2975,f04-049-03-09,ok,with
3022,f04-053-00-10,ok,with
3138,f04-057-06-01,ok,with
3194,f04-061-03-09,ok,with
3659,f04-079-08-04,ok,with
3911,f04-093-07-06,ok,with
4021,f04-100-03-05,ok,with
4309,f07-006-05-02,ok,with
4503,f07-016-01-08,ok,with
4624,f07-019a-05-01,ok,with
4695,f07-019b-06-04,ok,with
5426,f07-036-04-03,ok,with
5839,f07-046b-07-01,ok,with
5921,f07-069-07-00,ok,with
5943,f07-069-09-04,ok,with
5963,f07-073-01-08,ok,with
6029,f07-073-08-09,ok,with
6069,f07-076a-04-02,ok,with
6215,f07-096-03-04,ok,with
6223,f07-096-04-00,ok,with
6241,f07-096-05-07,ok,with
6829,f07-101b-01-04,ok,with
57,f01-053-06-05,ok,his
656,f01-139-02-00,ok,his
728,f01-143-02-03,ok,his
817,f01-147-04-04,ok,his
1188,f02-030-04-02,ok,his
2038,f04-004-02-07,ok,his
2057,f04-004-05-01,ok,his
2721,f04-039-00-04,ok,his
2929,f04-049-00-07,ok,his
3002,f04-049-06-00,ok,his
3729,f04-083-05-03,ok,his
4049,f04-100-07-06,ok,his
4281,f07-006-01-09,ok,his
4576,f07-016-10-07,ok,his
4773,f07-021a-05-00,ok,his
4853,f07-021b-06-05,ok,his
5398,f07-036-00-05,ok,his
5424,f07-036-04-01,ok,his
6190,f07-096-01-01,ok,his
6193,f07-096-01-04,ok,his
6688,f07-092a-08-02,ok,his
6756,f07-092b-05-07,ok,his
6856,f07-101b-04-02,ok,his
427,f01-075-09-05,ok,is
575,f01-135-00-01,ok,is
603,f01-135-05-03,ok,is
632,f01-139-00-01,ok,is
677,f01-139-04-02,ok,is
681,f01-139-04-06,ok,is
694,f01-139-05-07,ok,is
746,f01-143-04-04,ok,is
845,f01-147-07-01,ok,is
988,f02-017-00-05,ok,is
1807,f03-174-01-02,ok,is
3312,f04-068-00-08,ok,is
4189,f07-002-00-01,ok,is
4412,f07-013-00-02,ok,is
5373,f07-032b-09-02,ok,is
5479,f07-039a-03-00,ok,is
5483,f07-039a-03-04,ok,is
5582,f07-042a-01-05,ok,is
5622,f07-042a-06-04,ok,is
5644,f07-042b-01-06,ok,is
5684,f07-042b-06-06,ok,is
5863,f07-069-01-01,ok,is
5877,f07-069-02-06,ok,is
6013,f07-073-07-05,ok,is
6046,f07-076a-00-06,ok,is
6128,f07-081a-02-03,ok,is
6138,f07-081a-04-01,ok,is
6268,f07-081b-01-07,ok,is
6278,f07-081b-02-08,ok,is
6321,f07-084a-00-04,ok,is
6330,f07-084a-01-04,ok,is
6337,f07-084a-02-04,ok,is
6367,f07-084a-07-03,ok,is
6412,f07-084b-01-03,ok,is
6419,f07-084b-01-10,ok,is
6448,f07-084b-05-02,ok,is
6639,f07-092a-01-07,ok,is
6706,f07-092b-01-02,ok,is
352,f01-075-00-04,ok,was
405,f01-075-07-00,ok,was
881,f02-000-02-10,ok,was
888,f02-000-03-06,ok,was
931,f02-003-00-03,ok,was
1147,f02-030-00-03,ok,was
1537,f02-044-00-03,ok,was
1581,f02-044-04-01,ok,was
1602,f02-044-06-01,ok,was
1620,f02-044-07-09,ok,was
1633,f02-044-08-09,ok,was
2016,f04-004-00-04,ok,was
2037,f04-004-02-06,ok,was
2053,f04-004-04-08,ok,was
2061,f04-004-05-05,ok,was
2095,f04-007-01-05,ok,was
2145,f04-011-00-02,ok,was
2150,f04-011-00-07,ok,was
2173,f04-011-03-04,ok,was
2179,f04-011-04-01,ok,was
2207,f04-011-07-01,ok,was
2297,f04-016-05-05,ok,was
2330,f04-020-01-00,ok,was
2473,f04-028-00-07,ok,was
2646,f04-032-07-07,ok,was
2673,f04-035-01-03,ok,was
2689,f04-035-02-08,ok,was
2838,f04-043-05-06,ok,was
2888,f04-046-02-08,ok,was
2924,f04-049-00-02,ok,was
3009,f04-049-06-07,ok,was
3076,f04-053-06-01,ok,was
3099,f04-057-01-08,ok,was
3129,f04-057-05-01,ok,was
3222,f04-061-06-06,ok,was
3370,f04-068-07-01,ok,was
3382,f04-071-00-08,ok,was
3403,f04-071-03-00,ok,was
3464,f04-074-00-01,ok,was
3551,f04-074-09-00,ok,was
3602,f04-079-02-04,ok,was
3654,f04-079-07-08,ok,was
3715,f04-083-03-08,ok,was
3813,f04-087-02-04,ok,was
3855,f04-093-01-00,ok,was
3937,f04-096-01-04,ok,was
3959,f04-096-05-01,ok,was
4013,f04-100-02-04,ok,was
4082,f07-000-01-04,ok,was
4141,f07-000b-01-04,ok,was
4377,f07-009-05-07,ok,was
4488,f07-016-00-01,ok,was
4574,f07-016-10-05,ok,was
4988,f07-024b-04-01,ok,was
5084,f07-028a-04-04,ok,was
5173,f07-028b-05-06,ok,was
5258,f07-032a-05-00,ok,was
5346,f07-032b-05-06,ok,was
5421,f07-036-03-03,ok,was
5430,f07-036-04-07,ok,was
6178,f07-096-00-01,ok,was
6228,f07-096-04-05,ok,was
6663,f07-092a-04-06,ok,was
6852,f07-101b-03-08,ok,was
354,f01-075-00-06,ok,that
475,f01-081-03-07,ok,that
624,f01-135-09-02,ok,that
692,f01-139-05-05,ok,that
1287,f02-033-09-06,ok,that
1552,f02-044-01-05,ok,that
1630,f02-044-08-06,ok,that
1860,f03-182-00-01,ok,that
1923,f03-182-05-04,ok,that
1932,f03-182-06-00,ok,that
1946,f03-191-00-03,ok,that
1950,f03-191-00-07,ok,that
1987,f03-191-04-03,ok,that
2075,f04-004-06-09,ok,that
2153,f04-011-01-01,ok,that
2164,f04-011-02-03,ok,that
2301,f04-016-06-00,ok,that
2344,f04-020-02-01,ok,that
2360,f04-020-03-04,ok,that
2529,f04-028-06-03,ok,that
2547,f04-028-08-03,ok,that
2590,f04-032-01-09,ok,that
2675,f04-035-01-05,ok,that
2720,f04-039-00-03,ok,that
2734,f04-039-02-04,ok,that
2856,f04-043-07-06,ok,that
2890,f04-046-02-10,ok,that
2956,f04-049-02-02,ok,that
2997,f04-049-05-06,ok,that
3071,f04-053-05-04,ok,that
3097,f04-057-01-06,ok,that
3149,f04-057-07-05,ok,that
3163,f04-061-00-02,ok,that
3203,f04-061-04-07,ok,that
3306,f04-068-00-02,ok,that
3385,f04-071-01-02,ok,that
3708,f04-083-03-01,ok,that
3811,f04-087-02-02,ok,that
3929,f04-096-00-03,ok,that
3984,f04-096-09-00,ok,that
4000,f04-100-00-03,ok,that
4080,f07-000-01-02,ok,that
4139,f07-000b-01-02,ok,that
4201,f07-002-01-03,ok,that
4340,f07-009-01-07,ok,that
4413,f07-013-00-03,ok,that
4598,f07-019a-02-05,ok,that
4669,f07-019b-03-00,ok,that
4847,f07-021b-05-06,ok,that
5087,f07-028a-04-07,ok,that
5176,f07-028b-06-01,ok,that
5290,f07-032a-08-03,ok,that
5378,f07-032b-09-07,ok,that
5438,f07-036-05-07,ok,that
5481,f07-039a-03-02,ok,that
5584,f07-042a-01-07,ok,that
5593,f07-042a-02-08,ok,that
5646,f07-042b-02-00,ok,that
5655,f07-042b-03-01,ok,that
5885,f07-069-03-04,ok,that
5910,f07-069-06-01,ok,that
6172,f07-081a-09-03,ok,that
6312,f07-081b-06-01,ok,that
6535,f07-088a-05-03,ok,that
6601,f07-088b-03-09,ok,that
6825,f07-101b-01-00,ok,that
255,f01-066-08-08,ok,which
830,f01-147-05-07,ok,which
1072,f02-020-01-00,ok,which
1637,f02-044-09-02,ok,which
1673,f02-076-02-09,ok,which
2409,f04-024-01-07,ok,which
2640,f04-032-07-01,ok,which
2868,f04-046-00-09,ok,which
3017,f04-053-00-05,ok,which
3322,f04-068-02-00,ok,which
3596,f04-079-01-08,ok,which
3607,f04-079-03-01,ok,which
3670,f04-079-10-00,ok,which
3957,f04-096-04-05,ok,which
4166,f07-000b-04-02,ok,which
4213,f07-002-02-04,ok,which
4793,f07-021a-07-00,ok,which
4992,f07-024b-04-05,ok,which
5834,f07-046b-06-09,ok,which
5900,f07-069-05-00,ok,which
5938,f07-069-08-08,ok,which
6123,f07-081a-01-06,ok,which
6211,f07-096-03-00,ok,which
6263,f07-081b-01-02,ok,which
6514,f07-088a-02-06,ok,which
6580,f07-088b-02-00,ok,which
6661,f07-092a-04-04,ok,which
6838,f07-101b-02-03,ok,which
501,f01-085-00-01,ok,have
776,f01-147-00-03,ok,have
1140,f02-020-06-11,ok,have
1756,f03-169-03-07,ok,have
1850,f03-174-05-01,ok,have
1921,f03-182-05-02,ok,have
1948,f03-191-00-05,ok,have
2000,f03-191-05-07,ok,have
2055,f04-004-04-10,ok,have
2456,f04-024-06-05,ok,have
2550,f04-028-08-06,ok,have
2927,f04-049-00-05,ok,have
2937,f04-049-01-01,ok,have
3067,f04-053-05-00,ok,have
3316,f04-068-01-01,ok,have
3554,f04-074-09-03,ok,have
3966,f04-096-06-00,ok,have
4064,f04-100-09-06,ok,have
4332,f07-009-00-09,ok,have
4844,f07-021b-05-03,ok,have
5712,f07-046a-03-01,ok,have
5794,f07-046b-02-05,ok,have
5808,f07-046b-04-01,ok,have
5932,f07-069-08-02,ok,have
6113,f07-081a-00-02,ok,have
6253,f07-081b-00-02,ok,have
6516,f07-088a-02-08,ok,have
6582,f07-088b-02-02,ok,have
6642,f07-092a-01-10,ok,have
6652,f07-092a-03-01,ok,have
6709,f07-092b-01-05,ok,have
6719,f07-092b-02-03,ok,have
6859,f07-101b-04-05,ok,have
132,f01-058-08-02,ok,from
178,f01-066-02-04,ok,from
890,f02-000-04-01,ok,from
948,f02-003-02-00,ok,from
1504,f02-040-05-07,ok,from
1607,f02-044-06-06,ok,from
1636,f02-044-09-01,ok,from
1893,f03-182-02-08,ok,from
2597,f04-032-02-05,ok,from
2609,f04-032-03-08,ok,from
2898,f04-046-03-07,ok,from
2907,f04-046-04-07,ok,from
3953,f04-096-04-01,ok,from
3973,f04-096-07-01,ok,from
4034,f04-100-05-04,ok,from
4219,f07-002-03-02,ok,from
4239,f07-002-05-06,ok,from
4244,f07-002-06-02,ok,from
4575,f07-016-10-06,ok,from
4589,f07-019a-01-03,ok,from
4610,f07-019a-03-08,ok,from
4660,f07-019b-01-04,ok,from
4681,f07-019b-04-06,ok,from
4956,f07-024a-07-07,ok,from
5037,f07-024b-10-00,ok,from
5055,f07-028a-01-02,ok,from
5144,f07-028b-01-05,ok,from
5819,f07-046b-05-03,ok,from
6126,f07-081a-02-01,ok,from
6266,f07-081b-01-05,ok,from
102,f01-058-04-02,ok,at
557,f01-085-05-04,ok,at
662,f01-139-02-06,ok,at
1075,f02-020-01-03,ok,at
1155,f02-030-01-02,ok,at
1911,f03-182-04-03,ok,at
1917,f03-182-04-09,ok,at
2194,f04-011-05-08,ok,at
2231,f04-011-09-04,ok,at
2332,f04-020-01-02,ok,at
2354,f04-020-02-11,ok,at
2386,f04-020-05-03,ok,at
2635,f04-032-06-04,ok,at
2760,f04-039-05-00,ok,at
2794,f04-043-00-02,ok,at
2870,f04-046-01-01,ok,at
3692,f04-083-01-06,ok,at
3799,f04-087-01-01,ok,at
3890,f04-093-05-02,ok,at
3930,f04-096-00-04,ok,at
3977,f04-096-08-00,ok,at
3990,f04-096-09-06,ok,at
4037,f04-100-06-01,ok,at
4208,f07-002-01-10,ok,at
4608,f07-019a-03-06,ok,at
4679,f07-019b-04-04,ok,at
5291,f07-032a-08-04,ok,at
6339,f07-084a-02-06,ok,at
6421,f07-084b-02-01,ok,at
1086,f02-020-02-04,ok,an
1199,f02-030-05-04,ok,an
1245,f02-033-04-00,ok,an
1339,f02-036-03-07,ok,an
1396,f02-038-02-03,ok,an
1634,f02-044-08-10,ok,an
3156,f04-057-08-04,ok,an
3217,f04-061-06-01,ok,an
3660,f04-079-08-05,ok,an
3668,f04-079-09-06,ok,an
