,image,status_code,target
20345,b05-083-04-05.png,ok,Revenue
20346,b05-083-04-06.png,ok,people
20347,b05-083-04-07.png,ok,have
20348,b05-083-04-08.png,ok,a
20349,b05-083-05-00.png,ok,thankless
20350,b05-083-05-01.png,ok,task
20351,b05-083-05-02.png,ok,.
20352,b05-083-05-03.png,ok,But
20353,b05-083-05-04.png,ok,they
20354,b05-083-05-05.png,ok,do
20355,b05-083-05-06.png,ok,not
20356,b05-083-05-07.png,ok,make
20357,b05-083-06-00.png,ok,themselves
20358,b05-083-06-01.png,ok,less
20359,b05-083-06-02.png,ok,disliked
20360,b05-083-06-03.png,ok,by
20361,b05-083-06-04.png,ok,their
20362,b05-083-06-05.png,ok,attitude
20363,b05-083-07-00.png,ok,to
20364,b05-083-07-01.png,ok,their
20365,b05-083-07-02.png,ok,customers
20366,b05-083-07-03.png,ok,-
20367,b05-083-07-04.png,ok,who
20368,b05-083-07-05.png,ok,incidentally
20373,b05-088-00-00.png,ok,Their
20374,b05-088-00-01.png,ok,demands
20375,b05-088-00-02.png,ok,are
20376,b05-088-00-03.png,ok,invariably
20377,b05-088-00-04.png,ok,couched
20378,b05-088-00-05.png,ok,in
20379,b05-088-01-00.png,ok,hectoring
20380,b05-088-01-01.png,ok,","
20381,b05-088-01-02.png,ok,out-of-date
20382,b05-088-01-03.png,ok,language
20383,b05-088-01-04.png,ok,","
20384,b05-088-01-05.png,ok,but
20385,b05-088-01-06.png,ok,in
20386,b05-088-01-07.png,ok,spite
20387,b05-088-01-08.png,ok,of
20388,b05-088-01-09.png,ok,all
20389,b05-088-02-00.png,ok,their
20390,b05-088-02-01.png,ok,bluster
20391,b05-088-02-02.png,ok,","
20392,b05-088-02-03.png,ok,they
20393,b05-088-02-04.png,ok,let
20394,b05-088-02-05.png,ok,many
20395,b05-088-02-06.png,ok,a
20396,b05-088-02-07.png,ok,big
20397,b05-088-02-08.png,ok,fish
20398,b05-088-02-09.png,ok,through
20399,b05-088-02-10.png,ok,the
20400,b05-088-03-00.png,ok,net
20401,b05-088-03-01.png,ok,while
20402,b05-088-03-02.png,ok,they
20403,b05-088-03-03.png,ok,are
20404,b05-088-03-04.png,ok,bullying
20405,b05-088-03-05.png,ok,the
20406,b05-088-03-06.png,ok,minnows
20407,b05-088-03-07.png,ok,.
20408,b05-088-03-08.png,ok,I
20409,b05-088-03-09.png,ok,have
20410,b05-088-03-10.png,ok,just
20433,b05-088-06-00.png,ok,is
20434,b05-088-06-01.png,ok,paid
20435,b05-088-06-02.png,ok,monthly
20436,b05-088-06-03.png,ok,in
20437,b05-088-06-04.png,ok,arrears
20438,b05-088-06-05.png,ok,and
20439,b05-088-06-06.png,ok,will
20440,b05-088-06-07.png,ok,not
20441,b05-088-06-08.png,ok,get
20442,b05-088-07-00.png,ok,a
20443,b05-088-07-01.png,ok,bean
20444,b05-088-07-02.png,ok,for
20445,b05-088-07-03.png,ok,the
20446,b05-088-07-04.png,ok,next
20447,b05-088-07-05.png,ok,twenty-one
20448,b05-088-07-06.png,ok,days
20449,b05-088-07-07.png,ok,.
20450,b05-098-00-00.png,ok,It
20451,b05-098-00-01.png,ok,was
20452,b05-098-00-02.png,ok,called
20453,b05-098-00-03.png,ok,""""
20454,b05-098-00-04.png,ok,Abou
20455,b05-098-00-05.png,ok,Ben
20456,b05-098-00-06.png,ok,Adhem
20457,b05-098-00-07.png,ok,and
20458,b05-098-00-08.png,ok,the
20459,b05-098-01-00.png,ok,Angel
20460,b05-098-01-01.png,ok,.
20461,b05-098-01-02.png,ok,""""
20462,b05-098-01-03.png,ok,I
20463,b05-098-01-04.png,ok,don't
20464,b05-098-01-05.png,ok,know
20465,b05-098-01-06.png,ok,why
20466,b05-098-01-07.png,ok,I
20467,b05-098-01-08.png,ok,was
20468,b05-098-01-09.png,ok,so
20469,b05-098-02-00.png,ok,impressed
20470,b05-098-02-01.png,ok,with
20471,b05-098-02-02.png,ok,this
20472,b05-098-02-03.png,ok,poem
20473,b05-098-02-04.png,ok,but
20474,b05-098-02-05.png,ok,","
20475,b05-098-02-06.png,ok,on
20476,b05-098-02-07.png,ok,re-
20477,b05-098-03-00.png,ok,flection
20478,b05-098-03-01.png,ok,","
20479,b05-098-03-02.png,ok,it
20480,b05-098-03-03.png,ok,might
20481,b05-098-03-04.png,ok,be
20482,b05-098-03-05.png,ok,that
20483,b05-098-03-06.png,ok,I
20484,b05-098-03-07.png,ok,took
20485,b05-098-03-08.png,ok,a
20486,b05-098-04-00.png,ok,guilty
20487,b05-098-04-01.png,ok,interest
20488,b05-098-04-02.png,ok,in
20489,b05-098-04-03.png,ok,the
20490,b05-098-04-04.png,ok,devilment
20491,b05-098-04-05.png,ok,busi-
20492,b05-098-05-00.png,ok,ness
20493,b05-098-05-01.png,ok,.
20494,b05-098-05-02.png,ok,I
20495,b05-098-05-03.png,ok,may
20496,b05-098-05-04.png,ok,well
20497,b05-098-05-05.png,ok,have
20498,b05-098-05-06.png,ok,felt
20499,b05-098-05-07.png,ok,that
20500,b05-098-05-08.png,ok,I
20501,b05-098-05-09.png,ok,was
20502,b05-098-06-00.png,ok,hell-bound
20503,b05-098-06-01.png,ok,under
20504,b05-098-06-02.png,ok,a
20505,b05-098-06-03.png,ok,strict
20506,b05-098-06-04.png,ok,Presbyterian
20507,b05-098-07-00.png,ok,upbringing
20508,b05-098-07-01.png,ok,and
20509,b05-098-07-02.png,ok,a
20510,b05-098-07-03.png,ok,possible
20511,b05-098-07-04.png,ok,reprieve
20512,b05-098-07-05.png,ok,might
20513,b05-098-08-00.png,ok,come
20514,b05-098-08-01.png,ok,through
20515,b05-098-08-02.png,ok,the
20516,b05-098-08-03.png,ok,sugary
20517,b05-098-08-04.png,ok,sentiments
20518,b05-098-09-00.png,ok,of
20519,b05-098-09-01.png,ok,""""
20520,b05-098-09-02.png,ok,Abou
20521,b05-098-09-03.png,ok,Ben
20522,b05-098-09-04.png,ok,Adhem
20523,b05-098-09-05.png,ok,.
20524,b05-098-09-06.png,ok,""""
20525,b06-000-00-00.png,ok,SOME
20526,b06-000-00-01.png,ok,17
20527,b06-000-00-02.png,ok,years
20528,b06-000-00-03.png,ok,ago
20529,b06-000-00-04.png,ok,","
20530,b06-000-00-05.png,ok,in
20531,b06-000-00-06.png,ok,the
20532,b06-000-00-07.png,ok,early
20533,b06-000-00-08.png,ok,summer
20534,b06-000-00-09.png,ok,of
20535,b06-000-00-10.png,ok,1934
20536,b06-000-00-11.png,ok,","
20537,b06-000-01-00.png,ok,the
20538,b06-000-01-01.png,ok,German
20539,b06-000-01-02.png,ok,ambassador
20540,b06-000-01-03.png,ok,in
20541,b06-000-01-04.png,ok,London
20542,b06-000-01-05.png,ok,was
20543,b06-000-01-06.png,ok,dictating
20544,b06-000-02-00.png,ok,a
20545,b06-000-02-01.png,ok,secret
20546,b06-000-02-02.png,ok,report
20547,b06-000-02-03.png,ok,to
20548,b06-000-02-04.png,ok,his
20549,b06-000-02-05.png,ok,chief
20550,b06-000-02-06.png,ok,von
20551,b06-000-02-07.png,ok,Papen
20552,b06-000-02-08.png,ok,","
20553,b06-000-02-09.png,ok,in
20554,b06-000-02-10.png,ok,Berlin
20555,b06-000-02-11.png,ok,.
20556,b06-000-03-00.png,ok,""""
20557,b06-000-03-01.png,ok,Britain
20558,b06-000-03-02.png,ok,is
20559,b06-000-03-03.png,ok,uncomfortable
20560,b06-000-03-04.png,ok,in
20561,b06-000-03-05.png,ok,her
20562,b06-000-03-06.png,ok,role
20563,b06-000-03-07.png,ok,of
20564,b06-000-03-08.png,ok,champion
20565,b06-000-04-00.png,ok,of
20566,b06-000-04-01.png,ok,German
20567,b06-000-04-02.png,ok,rearmament
20568,b06-000-04-03.png,ok,","
20569,b06-000-04-04.png,ok,in
20570,b06-000-04-05.png,ok,opposition
20571,b06-000-04-06.png,ok,","
20572,b06-000-04-07.png,ok,to
20573,b06-000-04-08.png,ok,France
20574,b06-000-04-09.png,ok,.
20575,b06-000-04-10.png,ok,""""
20576,b06-000-05-00.png,ok,Later
20577,b06-000-05-01.png,ok,that
20578,b06-000-05-02.png,ok,year
20579,b06-000-05-03.png,ok,he
20580,b06-000-05-04.png,ok,warned
20581,b06-000-05-05.png,ok,that
20582,b06-000-05-06.png,ok,Britain
20583,b06-000-05-07.png,ok,knew
20584,b06-000-06-00.png,ok,Germany
20585,b06-000-06-01.png,ok,was
20586,b06-000-06-02.png,ok,breaking
20587,b06-000-06-03.png,ok,the
20588,b06-000-06-04.png,ok,agreement
20589,b06-000-06-05.png,ok,to
20590,b06-000-06-06.png,ok,stop
20591,b06-000-07-00.png,ok,building
20592,b06-000-07-01.png,ok,bombers
20593,b06-000-07-02.png,ok,","
20594,b06-000-07-03.png,ok,and
20595,b06-000-07-04.png,ok,added
20596,b06-000-07-05.png,ok,:
20597,b06-004-00-00.png,ok,""""
20598,b06-004-00-01.png,ok,Without
20599,b06-004-00-02.png,ok,Britain's
20600,b06-004-00-03.png,ok,tolerance
20601,b06-004-00-04.png,ok,German
20602,b06-004-00-05.png,ok,rearma-
20603,b06-004-01-00.png,ok,ment
20604,b06-004-01-01.png,ok,in
20605,b06-004-01-02.png,ok,the
20606,b06-004-01-03.png,ok,air
20607,b06-004-01-04.png,ok,would
20608,b06-004-01-05.png,ok,be
20609,b06-004-01-06.png,ok,jeopardised
20610,b06-004-01-07.png,ok,.
20611,b06-004-01-08.png,ok,""""
20612,b06-004-01-09.png,ok,When
20613,b06-004-02-00.png,ok,Hoesch's
20614,b06-004-02-01.png,ok,reports
20615,b06-004-02-02.png,ok,","
20616,b06-004-02-03.png,ok,along
20617,b06-004-02-04.png,ok,with
20618,b06-004-02-05.png,ok,other
20619,b06-004-02-06.png,ok,nazi
20620,b06-004-02-07.png,ok,documents
20621,b06-004-02-08.png,ok,","
20622,b06-004-03-00.png,ok,were
20623,b06-004-03-01.png,ok,captured
20624,b06-004-03-02.png,ok,and
20625,b06-004-03-03.png,ok,published
20626,b06-004-03-04.png,ok,after
20627,b06-004-03-05.png,ok,the
20628,b06-004-03-06.png,ok,war
20629,b06-004-03-07.png,ok,the
20630,b06-004-04-00.png,ok,pattern
20631,b06-004-04-01.png,ok,of
20632,b06-004-04-02.png,ok,British
20633,b06-004-04-03.png,ok,Government
20634,b06-004-04-04.png,ok,connivance
20635,b06-004-04-05.png,ok,became
20636,b06-004-05-00.png,ok,clear
20637,b06-004-05-01.png,ok,.
20638,b06-004-05-02.png,ok,At
20639,b06-004-05-03.png,ok,nazi
20640,b06-004-05-04.png,ok,Germany's
20641,b06-004-05-05.png,ok,request
20642,b06-004-05-06.png,ok,","
20643,b06-004-05-07.png,ok,Britain
20644,b06-004-05-08.png,ok,was
20645,b06-004-06-00.png,ok,providing
20646,b06-004-06-01.png,ok,the
20647,b06-004-06-02.png,ok,cloak
20648,b06-004-06-03.png,ok,for
20649,b06-004-06-04.png,ok,Germany
20650,b06-004-06-05.png,ok,to
20651,b06-004-06-06.png,ok,build
20652,b06-004-06-07.png,ok,an
20653,b06-004-07-00.png,ok,air
20654,b06-004-07-01.png,ok,force
20655,b06-004-07-02.png,ok,bigger
20656,b06-004-07-03.png,ok,than
20657,b06-004-07-04.png,ok,that
20658,b06-004-07-05.png,ok,of
20659,b06-004-07-06.png,ok,France
20660,b06-004-07-07.png,ok,.
20661,b06-008-00-00.png,ok,Yesterday
20662,b06-008-00-01.png,ok,West
20663,b06-008-00-02.png,ok,German
20664,b06-008-00-03.png,ok,Defence
20665,b06-008-00-04.png,ok,Minister
20666,b06-008-00-05.png,ok,","
20667,b06-008-01-00.png,ok,Herr
20668,b06-008-01-01.png,ok,Strauss
20669,b06-008-01-02.png,ok,","
20670,b06-008-01-03.png,ok,started
20671,b06-008-01-04.png,ok,talks
20672,b06-008-01-05.png,ok,with
20673,b06-008-01-06.png,ok,the
20674,b06-008-01-07.png,ok,British
20675,b06-008-02-00.png,ok,Defence
20676,b06-008-02-01.png,ok,Minister
20677,b06-008-02-02.png,ok,","
20678,b06-008-02-03.png,ok,Mr.
20679,b06-008-02-04.png,ok,Watkinson
20680,b06-008-02-05.png,ok,.
20681,b06-008-02-06.png,ok,Their
20682,b06-008-02-07.png,ok,talks
20683,b06-008-03-00.png,ok,are
20684,b06-008-03-01.png,ok,another
20685,b06-008-03-02.png,ok,stage
20686,b06-008-03-03.png,ok,in
20687,b06-008-03-04.png,ok,the
20688,b06-008-03-05.png,ok,cloak
20689,b06-008-03-06.png,ok,operation
20690,b06-008-03-07.png,ok,","
20691,b06-008-04-00.png,ok,1961
20692,b06-008-04-01.png,ok,variety
20693,b06-008-04-02.png,ok,","
20694,b06-008-04-03.png,ok,by
20695,b06-008-04-04.png,ok,which
20696,b06-008-04-05.png,ok,the
20697,b06-008-04-06.png,ok,West
20698,b06-008-04-07.png,ok,German
20699,b06-008-05-00.png,ok,militarists
20700,b06-008-05-01.png,ok,are
20701,b06-008-05-02.png,ok,advancing
20702,b06-008-05-03.png,ok,their
20703,b06-008-05-04.png,ok,rearmament
20704,b06-008-05-05.png,ok,.
20705,b06-008-06-00.png,ok,Herr
20706,b06-008-06-01.png,ok,Strauss
20707,b06-008-06-02.png,ok,told
20708,b06-008-06-03.png,ok,the
20709,b06-008-06-04.png,ok,Daily
20710,b06-008-06-05.png,ok,Mail
20711,b06-008-06-06.png,ok,last
20712,b06-008-06-07.png,ok,October
20713,b06-008-07-00.png,ok,that
20714,b06-008-07-01.png,ok,his
20715,b06-008-07-02.png,ok,policy
20716,b06-008-07-03.png,ok,was
20717,b06-008-07-04.png,ok,to
20718,b06-008-07-05.png,ok,make
20719,b06-008-07-06.png,ok,his
20720,b06-008-07-07.png,ok,country
20721,b06-008-08-00.png,ok,the
20722,b06-008-08-01.png,ok,""""
20723,b06-008-08-02.png,ok,strongest
20724,b06-008-08-03.png,ok,militarily
20725,b06-008-08-04.png,ok,in
20726,b06-008-08-05.png,ok,Europe
20727,b06-008-08-06.png,ok,and
20728,b06-008-08-07.png,ok,the
20729,b06-008-09-00.png,ok,United
20730,b06-008-09-01.png,ok,States'
20731,b06-008-09-02.png,ok,principal
20732,b06-008-09-03.png,ok,Nato
20733,b06-008-09-04.png,ok,ally
20734,b06-008-09-05.png,ok,.
20735,b06-008-09-06.png,ok,""""
20736,b06-012-00-00.png,ok,His
20737,b06-012-00-01.png,ok,job
20738,b06-012-00-02.png,ok,is
20739,b06-012-00-03.png,ok,to
20740,b06-012-00-04.png,ok,build
20741,b06-012-00-05.png,ok,up
20742,b06-012-00-06.png,ok,the
20743,b06-012-00-07.png,ok,military
20744,b06-012-00-08.png,ok,apparatus
20745,b06-012-00-09.png,ok,which
20746,b06-012-01-00.png,ok,will
20747,b06-012-01-01.png,ok,back
20748,b06-012-01-02.png,ok,West
20749,b06-012-01-03.png,ok,Germany's
20750,b06-012-01-04.png,ok,economic
20751,b06-012-01-05.png,ok,domination
20752,b06-012-01-06.png,ok,of
20753,b06-012-01-07.png,ok,Western
20754,b06-012-02-00.png,ok,Europe
20755,b06-012-02-01.png,ok,through
20756,b06-012-02-02.png,ok,the
20757,b06-012-02-03.png,ok,Common
20758,b06-012-02-04.png,ok,Market
20759,b06-012-02-05.png,ok,.
20760,b06-012-02-06.png,ok,He
20761,b06-012-02-07.png,ok,continued
20762,b06-012-02-08.png,ok,this
20763,b06-012-02-09.png,ok,week
20764,b06-012-03-00.png,ok,the
20765,b06-012-03-01.png,ok,argument
20766,b06-012-03-02.png,ok,with
20767,b06-012-03-03.png,ok,Mr.
20768,b06-012-03-04.png,ok,Watkinson
20769,b06-012-03-05.png,ok,which
20770,b06-012-03-06.png,ok,he
20771,b06-012-03-07.png,ok,had
20772,b06-012-03-08.png,ok,in
20773,b06-012-03-09.png,ok,public
20774,b06-012-03-10.png,ok,at
20775,b06-012-03-11.png,ok,a
20776,b06-012-04-00.png,ok,Nato
20777,b06-012-04-01.png,ok,council
20778,b06-012-04-02.png,ok,meeting
20779,b06-012-04-03.png,ok,last
20780,b06-012-04-04.png,ok,year
20781,b06-012-04-05.png,ok,over
20782,b06-012-04-06.png,ok,the
20783,b06-012-04-07.png,ok,question
20784,b06-012-04-08.png,ok,:
20785,b06-012-04-09.png,ok,do
20786,b06-012-04-10.png,ok,we
20796,b06-015-00-00.png,ok,A
20797,b06-015-00-01.png,ok,90-day
20798,b06-015-00-02.png,ok,war
20799,b06-015-00-03.png,ok,","
20800,b06-015-00-04.png,ok,the
20801,b06-015-00-05.png,ok,West
20802,b06-015-00-06.png,ok,German
20803,b06-015-01-00.png,ok,view
20804,b06-015-01-01.png,ok,","
20805,b06-015-01-02.png,ok,provides
20806,b06-015-01-03.png,ok,the
20807,b06-015-01-04.png,ok,pretext
20808,b06-015-01-05.png,ok,for
20809,b06-015-01-06.png,ok,huge
20810,b06-015-02-00.png,ok,German
20811,b06-015-02-01.png,ok,armed
20812,b06-015-02-02.png,ok,forces
20813,b06-015-02-03.png,ok,(
20814,b06-015-02-04.png,ok,within
20815,b06-015-02-05.png,ok,Nato
20824,b06-015-04-00.png,ok,bases
20825,b06-015-04-01.png,ok,all
20826,b06-015-04-02.png,ok,over
20827,b06-015-04-03.png,ok,Western
20828,b06-015-04-04.png,ok,Europe
20829,b06-015-04-05.png,ok,.
20830,b06-015-05-00.png,ok,In
20831,b06-015-05-01.png,ok,the
20832,b06-015-05-02.png,ok,past
20833,b06-015-05-03.png,ok,year
20834,b06-015-05-04.png,ok,West
20835,b06-015-05-05.png,ok,Germany
20836,b06-015-06-00.png,ok,has
20837,b06-015-06-01.png,ok,secured
20838,b06-015-06-02.png,ok,agreements
20839,b06-015-06-03.png,ok,for
20848,b06-015-08-00.png,ok,Belgium
20849,b06-015-08-01.png,ok,.
20850,b06-015-08-02.png,ok,After
20851,b06-015-08-03.png,ok,much
20852,b06-015-08-04.png,ok,bargaining
20853,b06-015-09-00.png,ok,the
20854,b06-015-09-01.png,ok,British
20855,b06-015-09-02.png,ok,Government
20856,b06-015-09-03.png,ok,has
20857,b06-015-10-00.png,ok,agreed
20858,b06-015-10-01.png,ok,to
20859,b06-015-10-02.png,ok,give
20860,b06-015-10-03.png,ok,similar
20861,b06-015-10-04.png,ok,""""
20862,b06-015-10-05.png,ok,facilities
20863,b06-015-10-06.png,ok,""""
20864,b06-019-00-00.png,ok,The
20865,b06-019-00-01.png,ok,process
20866,b06-019-00-02.png,ok,has
20867,b06-019-00-03.png,ok,been
20868,b06-019-00-04.png,ok,too
20869,b06-019-00-05.png,ok,slow
20870,b06-019-00-06.png,ok,for
20871,b06-019-00-07.png,ok,Herr
20872,b06-019-01-00.png,ok,Strauss
20873,b06-019-01-01.png,ok,and
20874,b06-019-01-02.png,ok,last
20875,b06-019-01-03.png,ok,month
20876,b06-019-01-04.png,ok,he
20877,b06-019-01-05.png,ok,attacked
20886,b06-019-03-00.png,ok,plans
20887,b06-019-03-01.png,ok,for
20888,b06-019-03-02.png,ok,a
20889,b06-019-03-03.png,ok,""""
20890,b06-019-03-04.png,ok,unified
20891,b06-019-03-05.png,ok,supply
20892,b06-019-03-06.png,ok,apparatus
20893,b06-019-03-07.png,ok,""""
20894,b06-019-04-00.png,ok,in
20895,b06-019-04-01.png,ok,Nato
20896,b06-019-04-02.png,ok,.
20897,b06-019-04-03.png,ok,(
20898,b06-019-04-04.png,ok,A
20899,b06-019-04-05.png,ok,supply
20900,b06-019-04-06.png,ok,apparatus
20901,b06-019-04-07.png,ok,which
20902,b06-019-04-08.png,ok,would
20903,b06-019-05-00.png,ok,link
20904,b06-019-05-01.png,ok,together
20905,b06-019-05-02.png,ok,the
20906,b06-019-05-03.png,ok,various
20907,b06-019-05-04.png,ok,West
20908,b06-019-05-05.png,ok,German
20921,b06-019-07-00.png,ok,will
20922,b06-019-07-01.png,ok,be
20923,b06-019-07-02.png,ok,11
20924,b06-019-07-03.png,ok,German
20925,b06-019-07-04.png,ok,divisions
20926,b06-019-07-05.png,ok,in
20927,b06-019-07-06.png,ok,Nato
20928,b06-019-08-00.png,ok,compared
20929,b06-019-08-01.png,ok,with
20930,b06-019-08-02.png,ok,four
20931,b06-019-08-03.png,ok,divisions
20932,b06-019-08-04.png,ok,of
20933,b06-019-09-00.png,ok,British
20934,b06-019-09-01.png,ok,troops
20935,b06-019-09-02.png,ok,.
20936,b06-023-00-00.png,ok,Alongside
20937,b06-023-00-01.png,ok,these
20938,b06-023-00-02.png,ok,divisions
20939,b06-023-00-03.png,ok,a
20940,b06-023-00-04.png,ok,force
20941,b06-023-00-05.png,ok,of
20942,b06-023-00-06.png,ok,over
20943,b06-023-00-07.png,ok,600
20944,b06-023-01-00.png,ok,Starfighters
20945,b06-023-01-01.png,ok,provided
20946,b06-023-01-02.png,ok,by
20947,b06-023-01-03.png,ok,the
20948,b06-023-01-04.png,ok,Americans
20949,b06-023-01-05.png,ok,is
20950,b06-023-01-06.png,ok,growing
20951,b06-023-02-00.png,ok,up
20952,b06-023-02-01.png,ok,.
20953,b06-023-02-02.png,ok,These
20954,b06-023-02-03.png,ok,""""
20955,b06-023-02-04.png,ok,fighters
20956,b06-023-02-05.png,ok,""""
20957,b06-023-02-06.png,ok,are
20958,b06-023-02-07.png,ok,in
20959,b06-023-02-08.png,ok,fact
20960,b06-023-02-09.png,ok,fighter
20961,b06-023-02-10.png,ok,bombers
20962,b06-023-03-00.png,ok,which
20963,b06-023-03-01.png,ok,could
20964,b06-023-03-02.png,ok,launch
20965,b06-023-03-03.png,ok,an
20966,b06-023-03-04.png,ok,atomic
20967,b06-023-03-05.png,ok,attack
20968,b06-023-03-06.png,ok,on
20969,b06-023-04-00.png,ok,Eastern
20970,b06-023-04-01.png,ok,Europe
20971,b06-023-04-02.png,ok,.
20972,b06-023-04-03.png,ok,By
20973,b06-023-04-04.png,ok,1963
20974,b06-023-04-05.png,ok,the
20975,b06-023-04-06.png,ok,Germans
20976,b06-023-04-07.png,ok,plan
20977,b06-023-04-08.png,ok,to
20978,b06-023-04-09.png,ok,have
20979,b06-023-05-00.png,ok,nine
20980,b06-023-05-01.png,ok,missile
20981,b06-023-05-02.png,ok,battalions
20982,b06-023-05-03.png,ok,","
20983,b06-023-05-04.png,ok,with
20984,b06-023-05-05.png,ok,288
20985,b06-023-05-06.png,ok,missiles
20986,b06-023-05-07.png,ok,and
20987,b06-023-06-00.png,ok,36
20988,b06-023-06-01.png,ok,firing
20989,b06-023-06-02.png,ok,ramps
20990,b06-023-06-03.png,ok,","
20991,b06-023-06-04.png,ok,including
20992,b06-023-06-05.png,ok,weapons
20993,b06-023-06-06.png,ok,like
20994,b06-023-06-07.png,ok,Matador
20995,b06-023-07-00.png,ok,(
20996,b06-023-07-01.png,ok,range
20997,b06-023-07-02.png,ok,950
20998,b06-023-07-03.png,ok,miles
20999,b06-023-07-04.png,ok,)
21000,b06-023-07-05.png,ok,","
21001,b06-023-07-06.png,ok,also
21002,b06-023-07-07.png,ok,provided
21003,b06-023-07-08.png,ok,by
21004,b06-023-07-09.png,ok,the
21005,b06-023-07-10.png,ok,Americans
21006,b06-023-07-11.png,ok,.
21007,b06-027-00-00.png,ok,Last
21008,b06-027-00-01.png,ok,month
21009,b06-027-00-02.png,ok,West
21010,b06-027-00-03.png,ok,Germany
21011,b06-027-00-04.png,ok,was
21012,b06-027-01-00.png,ok,reported
21013,b06-027-01-01.png,ok,to
21014,b06-027-01-02.png,ok,be
21015,b06-027-01-03.png,ok,halfway
21016,b06-027-01-04.png,ok,toward
21038,b06-027-05-00.png,ok,Herr
21039,b06-027-05-01.png,ok,Strauss
21040,b06-027-05-02.png,ok,and
21041,b06-027-05-03.png,ok,his
21042,b06-027-05-04.png,ok,fellows
21057,b06-027-08-00.png,ok,Heusinger
21058,b06-027-08-01.png,ok,","
21059,b06-027-08-02.png,ok,the
21060,b06-027-08-03.png,ok,man
21061,b06-027-08-04.png,ok,who
21062,b06-027-08-05.png,ok,caused
21063,b06-027-09-00.png,ok,a
21064,b06-027-09-01.png,ok,great
21065,b06-027-09-02.png,ok,disturbance
21066,b06-027-09-03.png,ok,last
21067,b06-027-09-04.png,ok,autumn
21068,b06-032-00-00.png,ok,All
21069,b06-032-00-01.png,ok,this
21070,b06-032-00-02.png,ok,has
21071,b06-032-00-03.png,ok,been
21072,b06-032-00-04.png,ok,achieved
21073,b06-032-00-05.png,ok,through
21074,b06-032-00-06.png,ok,Nato
21075,b06-032-00-07.png,ok,under
21076,b06-032-01-00.png,ok,American
21077,b06-032-01-01.png,ok,leadership
21078,b06-032-01-02.png,ok,.
21079,b06-032-01-03.png,ok,But
21080,b06-032-01-04.png,ok,a
21081,b06-032-01-05.png,ok,big
21082,b06-032-01-06.png,ok,role
21083,b06-032-01-07.png,ok,has
21084,b06-032-01-08.png,ok,been
21085,b06-032-02-00.png,ok,played
21086,b06-032-02-01.png,ok,not
21087,b06-032-02-02.png,ok,only
21088,b06-032-02-03.png,ok,by
21089,b06-032-02-04.png,ok,the
21090,b06-032-02-05.png,ok,British
21091,b06-032-02-06.png,ok,Government
21092,b06-032-02-07.png,ok,but
21093,b06-032-03-00.png,ok,by
21094,b06-032-03-01.png,ok,Right-Wing
21095,b06-032-03-02.png,ok,Labour
21096,b06-032-03-03.png,ok,in
21097,b06-032-03-04.png,ok,this
21098,b06-032-03-05.png,ok,country
21099,b06-032-03-06.png,ok,.
21100,b06-032-03-07.png,ok,They
21101,b06-032-03-08.png,ok,have
21102,b06-032-04-00.png,ok,helped
21103,b06-032-04-01.png,ok,build
21104,b06-032-04-02.png,ok,up
21105,b06-032-04-03.png,ok,Nato
21106,b06-032-04-04.png,ok,and
21107,b06-032-04-05.png,ok,rearm
21108,b06-032-04-06.png,ok,Western
21109,b06-032-04-07.png,ok,Germany
21110,b06-032-04-08.png,ok,","
21111,b06-032-05-00.png,ok,in
21112,b06-032-05-01.png,ok,pursuit
21113,b06-032-05-02.png,ok,of
21114,b06-032-05-03.png,ok,the
21115,b06-032-05-04.png,ok,old
21116,b06-032-05-05.png,ok,familiar
21117,b06-032-05-06.png,ok,anti-Soviet
21118,b06-032-06-00.png,ok,policy
21119,b06-032-06-01.png,ok,which
21120,b06-032-06-02.png,ok,brought
21121,b06-032-06-03.png,ok,disaster
21122,b06-032-06-04.png,ok,in
21123,b06-032-06-05.png,ok,1939
21124,b06-032-06-06.png,ok,.
21125,b06-036-00-00.png,ok,Now
21126,b06-036-00-01.png,ok,the
21127,b06-036-00-02.png,ok,argument
21128,b06-036-00-03.png,ok,is
21129,b06-036-00-04.png,ok,being
21130,b06-036-00-05.png,ok,used
21131,b06-036-00-06.png,ok,that
21132,b06-036-00-07.png,ok,Nato
21133,b06-036-00-08.png,ok,must
21134,b06-036-00-09.png,ok,be
21135,b06-036-00-10.png,ok,maintained
21136,b06-036-01-00.png,ok,and
21137,b06-036-01-01.png,ok,Britain
21138,b06-036-01-02.png,ok,must
21139,b06-036-01-03.png,ok,stay
21140,b06-036-01-04.png,ok,in
21141,b06-036-01-05.png,ok,it
21142,b06-036-01-06.png,ok,to
21143,b06-036-01-07.png,ok,keep
21144,b06-036-01-08.png,ok,the
21145,b06-036-01-09.png,ok,Germans
21146,b06-036-01-10.png,ok,in
21147,b06-036-02-00.png,ok,control
21148,b06-036-02-01.png,ok,.
21149,b06-036-02-02.png,ok,Nato
21150,b06-036-02-03.png,ok,","
21151,b06-036-02-04.png,ok,far
21152,b06-036-02-05.png,ok,from
21153,b06-036-02-06.png,ok,being
21154,b06-036-02-07.png,ok,a
21155,b06-036-02-08.png,ok,means
21156,b06-036-02-09.png,ok,of
21157,b06-036-02-10.png,ok,controlling
21158,b06-036-03-00.png,ok,the
21159,b06-036-03-01.png,ok,German
21160,b06-036-03-02.png,ok,militarists
21161,b06-036-03-03.png,ok,","
