index,image,status_code,target
30817,c06-011-02-05,ok,of
30850,c06-011-06-04,ok,of
31159,c06-031-06-03,ok,of
31288,c06-043-07-01,ok,of
31310,c06-047-00-04,ok,of
31392,c06-052-01-05,ok,of
31417,c06-052-03-07,ok,of
31457,c06-058-01-00,ok,of
31465,c06-058-02-00,ok,of
31479,c06-058-03-05,ok,of
31506,c06-058-06-06,ok,of
31602,c06-080-00-02,ok,of
31638,c06-080-05-06,ok,of
31679,c06-083-00-08,ok,of
31697,c06-083-02-06,ok,of
31720,c06-083-04-08,ok,of
31782,c06-087-03-06,ok,of
31864,c06-091-02-08,ok,of
31931,c06-095-02-03,ok,of
31943,c06-095-04-02,ok,of
32128,c06-106-01-01,ok,of
32192,c06-106-09-04,ok,of
32201,c06-111-00-02,ok,of
32225,c06-111-02-07,ok,of
32236,c06-111-03-10,ok,of
32287,c06-116-03-04,ok,of
32299,c06-116-05-01,ok,of
32381,c06-128-05-05,ok,of
32427,c06-138-03-00,ok,of
32459,c06-138-09-02,ok,of
32513,d01-016-03-07,ok,of
32522,d01-019-00-05,ok,of
32530,d01-019-00-13,ok,of
32545,d01-019-02-02,ok,of
32551,d01-019-02-08,ok,of
32589,d01-019-05-01,ok,of
32607,d01-024-00-01,ok,of
32613,d01-024-00-07,ok,of
32656,d01-024-06-00,ok,of
32723,d01-049-05-06,ok,of
32743,d01-049-08-01,ok,of
32760,d01-052-01-07,ok,of
32766,d01-052-02-04,ok,of
32768,d01-052-02-06,ok,of
32777,d01-052-04-01,ok,of
32819,d01-056-01-04,ok,of
32826,d01-056-02-01,ok,of
32846,d01-056-04-05,ok,of
32880,d01-056-08-05,ok,of
32926,d01-060-05-04,ok,of
32937,d01-060-07-00,ok,of
32943,d01-060-07-06,ok,of
32950,d01-060-08-04,ok,of
32956,d01-060-09-03,ok,of
32978,d01-080-01-09,ok,of
33011,d01-080-04-09,ok,of
33018,d01-080-05-06,ok,of
33050,d01-085-01-02,ok,of
33059,d01-085-02-01,ok,of
33088,d01-085-04-07,ok,of
33095,d01-085-05-05,ok,of
33111,d01-098-00-02,ok,of
33152,d01-098-03-08,ok,of
33172,d01-098-05-05,ok,of
33216,d01-104-02-04,ok,of
33219,d01-104-02-07,ok,of
33231,d01-104-03-07,ok,of
33254,d01-104-06-03,ok,of
33349,d01-123-00-02,ok,of
33359,d01-123-01-02,ok,of
33379,d01-123-03-04,ok,of
33397,d01-123-05-03,ok,of
33438,d03-112-01-07,ok,of
33489,d03-112-08-05,ok,of
33504,d03-117-01-05,ok,of
33537,d03-117-05-06,ok,of
33658,d04-008-02-02,ok,of
33858,d04-021-00-02,ok,of
33912,d04-021-06-00,ok,of
33937,d04-028-00-07,ok,of
33961,d04-028-02-08,ok,of
33994,d04-028-05-04,ok,of
33997,d04-028-05-07,ok,of
34198,d04-047-02-01,ok,of
34225,d04-047-05-02,ok,of
34283,d04-050-02-04,ok,of
34302,d04-050-04-05,ok,of
34334,d04-053-02-01,ok,of
34353,d04-053-04-01,ok,of
34360,d04-053-04-08,ok,of
34523,d04-062-02-02,ok,of
34669,d04-071-01-02,ok,of
34687,d04-071-03-01,ok,of
34707,d04-071-05-02,ok,of
34756,d04-075-03-04,ok,of
34759,d04-075-03-07,ok,of
34825,d04-081-00-07,ok,of
34836,d04-081-01-08,ok,of
34920,d04-086-02-10,ok,of
34948,d04-086-04-04,ok,of
34953,d04-086-04-09,ok,of
35163,d04-101-01-01,ok,of
35177,d04-101-02-03,ok,of
35262,d04-111-04-03,ok,of
35270,d04-111-05-05,ok,of
35317,d04-111-11-02,ok,of
35415,d04-121-00-11,ok,of
35438,d04-121-02-07,ok,of
35470,d04-121-05-05,ok,of
35528,d04-125-03-10,ok,of
35590,d04-131-02-01,ok,of
35605,d04-131-03-06,ok,of
35625,d04-131-05-08,ok,of
35742,d05-013-03-05,ok,of
35816,d05-021-02-08,ok,of
35931,d05-025-06-06,ok,of
35938,d05-025-07-04,ok,of
35940,d05-025-07-06,ok,of
35995,d05-030-04-09,ok,of
36052,d05-040-02-02,ok,of
36067,d05-040-03-05,ok,of
36102,d06-000-01-00,ok,of
36281,d06-008-03-02,ok,of
36284,d06-008-03-05,ok,of
36291,d06-008-04-02,ok,of
36342,d06-011-01-03,ok,of
36367,d06-011-04-00,ok,of
36587,d06-025-04-01,ok,of
36659,d06-027-04-06,ok,of
36719,d06-030-02-08,ok,of
36725,d06-030-03-01,ok,of
36741,d06-030-04-04,ok,of
36756,d06-037-00-06,ok,of
36823,d06-041-01-00,ok,of
36837,d06-041-02-03,ok,of
36903,d06-046-02-06,ok,of
36931,d06-046-06-02,ok,of
36987,d06-050-01-07,ok,of
37027,d06-050-05-00,ok,of
37090,d06-056-05-03,ok,of
37122,d06-060-00-01,ok,of
37139,d06-060-02-00,ok,of
37168,d06-060-05-02,ok,of
37212,d06-063-01-06,ok,of
37278,d06-063-09-04,ok,of
37352,d06-067-08-01,ok,of
37374,d06-072-01-02,ok,of
37393,d06-072-03-06,ok,of
37423,d06-072-07-00,ok,of
37553,d06-082-01-07,ok,of
37613,d06-086-01-09,ok,of
37635,d06-086-04-02,ok,of
37745,d06-091-06-07,ok,of
37788,d06-096-00-05,ok,of
37815,d06-096-03-02,ok,of
37840,d06-096-06-00,ok,of
37851,d06-096-07-01,ok,of
37870,d06-100-00-07,ok,of
37905,d06-100-04-07,ok,of
37921,d06-100-06-03,ok,of
37935,d06-104-00-04,ok,of
37956,d06-104-03-02,ok,of
38028,d06-107-03-01,ok,of
38114,d06-111-02-07,ok,of
38139,d06-111-04-07,ok,of
38156,d06-111-05-13,ok,of
38234,d07-082-03-00,ok,of
38270,d07-082-07-02,ok,of
38294,d07-085-01-05,ok,of
38307,d07-085-03-04,ok,of
38318,d07-085-04-07,ok,of
38330,d07-085-06-01,ok,of
38333,d07-085-06-04,ok,of
38365,d07-089-02-03,ok,of
38375,d07-089-03-05,ok,of
38386,d07-089-04-07,ok,of
38414,d07-089-08-02,ok,of
38431,d07-089-10-05,ok,of
38449,d07-093-01-04,ok,of
38553,d07-096-04-06,ok,of
38598,d07-100-00-03,ok,of
38611,d07-100-01-06,ok,of
38615,d07-100-02-02,ok,of
38667,d07-100-09-01,ok,of
38677,d07-102-00-06,ok,of
38701,d07-102-03-02,ok,of
38706,d07-102-03-07,ok,of
38708,d07-102-03-09,ok,of
38714,d07-102-04-03,ok,of
38720,d07-102-04-09,ok,of
38733,d07-102-06-03,ok,of
80,a01-000x-03-01,ok,has
380,a01-007-04-01,ok,has
448,a01-007u-04-01,ok,has
517,a01-007x-03-08,ok,has
987,a01-020-02-04,ok,has
1055,a01-020u-02-06,ok,has
1123,a01-020x-02-04,ok,has
1204,a01-026-03-06,ok,has
1281,a01-026u-04-04,ok,has
1843,a01-043-03-05,ok,has
1911,a01-043u-03-05,ok,has
1979,a01-043x-03-01,ok,has
2383,a01-053u-08-00,ok,has
2451,a01-053x-07-01,ok,has
3598,a01-096u-04-00,ok,has
3701,a01-102-07-05,ok,has
3776,a01-102u-06-04,ok,has
4827,a02-000-00-02,ok,has
4847,a02-000-02-02,ok,has
4955,a02-004-08-04,ok,has
5060,a02-012-02-02,ok,has
5318,a02-027-01-01,ok,has
5376,a02-027-07-03,ok,has
5414,a02-032-01-10,ok,has
5450,a02-032-05-01,ok,has
6683,a02-106-07-08,ok,has
6732,a02-111-03-07,ok,has
6754,a02-111-07-00,ok,has
6999,a03-006-02-08,ok,has
7268,a03-017-00-03,ok,has
7447,a03-023-07-02,ok,has
7680,a03-034-06-03,ok,has
8030,a03-050-05-07,ok,has
8080,a03-054-04-03,ok,has
8389,a03-071-03-01,ok,has
9448,a04-039-07-04,ok,has
9535,a04-043-08-02,ok,has
10301,a04-092-09-03,ok,has
10663,a05-004-08-00,ok,has
10680,a05-009-00-01,ok,has
10690,a05-009-01-03,ok,has
10846,a05-017-06-05,ok,has
10966,a05-025-04-02,ok,has
13072,a06-044-02-01,ok,has
13601,a06-095-06-04,ok,has
13621,a06-095-09-01,ok,has
13985,a06-128-05-02,ok,has
14162,a06-141-05-02,ok,has
14322,a06-157-00-02,ok,has
14472,b01-004-06-02,ok,has
14483,b01-009-00-02,ok,has
14791,b01-027-04-04,ok,has
14799,b01-027-05-04,ok,has
14861,b01-033-03-05,ok,has
14871,b01-033-04-06,ok,has
15004,b01-044-02-06,ok,has
15052,b01-049-01-01,ok,has
15067,b01-049-02-06,ok,has
15945,b01-122-04-07,ok,has
16034,b01-127-06-03,ok,has
16530,b02-102-00-06,ok,has
16610,b02-105-03-02,ok,has
16664,b03-025-03-08,ok,has
16811,b03-092-03-11,ok,has
17204,b04-004-01-00,ok,has
17228,b04-004-04-01,ok,has
17612,b04-040-03-01,ok,has
18366,b04-116-02-10,ok,has
18573,b04-134-03-03,ok,has
18623,b04-134-08-01,ok,has
18740,b04-147-03-00,ok,has
18859,b04-162-01-02,ok,has
18887,b04-162-04-05,ok,has
18896,b04-162-05-04,ok,has
18910,b04-162-07-01,ok,has
19091,b04-181-03-08,ok,has
19168,b04-187-05-03,ok,has
19267,b04-202-01-08,ok,has
19287,b04-202-03-09,ok,has
19312,b04-202-06-03,ok,has
19485,b05-032-08-07,ok,has
19534,b05-038-03-07,ok,has
20836,b06-015-06-00,ok,has
20856,b06-015-09-03,ok,has
20866,b06-019-00-02,ok,has
21070,b06-032-00-02,ok,has
21083,b06-032-01-07,ok,has
21185,b06-036-05-03,ok,has
22093,b06-082-06-05,ok,has
22210,b06-090-02-05,ok,has
22737,c01-066-04-05,ok,has
23315,c02-030-01-05,ok,has
23355,c02-030-05-05,ok,has
23698,c02-078-00-01,ok,has
23725,c02-078-02-09,ok,has
23850,c02-082-07-05,ok,has
23860,c02-082-09-00,ok,has
23932,c03-000a-02-05,ok,has
23992,c03-000b-02-03,ok,has
24052,c03-000c-02-04,ok,has
24113,c03-000d-02-05,ok,has
24234,c03-000f-02-06,ok,has
24281,c03-003a-00-08,ok,has
24360,c03-003b-00-08,ok,has
24408,c03-003b-05-05,ok,has
24438,c03-007-00-07,ok,has
24449,c03-007-02-01,ok,has
24508,c03-003c-00-08,ok,has
24557,c03-003c-06-00,ok,has
24588,c03-003d-00-08,ok,has
24637,c03-003d-06-01,ok,has
24668,c03-003e-00-08,ok,has
24717,c03-003e-06-01,ok,has
24748,c03-003f-00-08,ok,has
24827,c03-007a-00-07,ok,has
24838,c03-007a-02-01,ok,has
24896,c03-007b-00-07,ok,has
24907,c03-007b-02-00,ok,has
24965,c03-007c-00-07,ok,has
24976,c03-007c-02-01,ok,has
25034,c03-007d-00-07,ok,has
25045,c03-007d-02-02,ok,has
25103,c03-007e-00-07,ok,has
25114,c03-007e-02-02,ok,has
25173,c03-007f-00-07,ok,has
25184,c03-007f-02-02,ok,has
26208,c03-081a-00-04,ok,has
26289,c03-081b-00-04,ok,has
26370,c03-081c-00-04,ok,has
26451,c03-081d-00-04,ok,has
26532,c03-081e-00-04,ok,has
26614,c03-081f-00-04,ok,has
28679,c04-017-05-02,ok,has
28712,c04-023-00-01,ok,has
28811,c04-028-05-01,ok,has
29545,c04-089-02-02,ok,has
30846,c06-011-06-00,ok,has
31285,c06-043-06-06,ok,has
31307,c06-047-00-01,ok,has
31346,c06-047-03-08,ok,has
31640,c06-080-05-08,ok,has
31859,c06-091-02-03,ok,has
32178,c06-106-07-05,ok,has
32690,d01-049-02-01,ok,has
32707,d01-049-03-06,ok,has
32815,d01-056-01-00,ok,has
33461,d03-112-04-04,ok,has
36530,d06-020-07-00,ok,has
36852,d06-041-04-02,ok,has
36998,d06-050-02-05,ok,has
37128,d06-060-00-07,ok,has
37301,d06-067-01-01,ok,has
38117,d06-111-02-10,ok,has
38298,d07-085-02-01,ok,has
2,a01-000u-00-02,ok,to
14,a01-000u-02-01,ok,to
54,a01-000x-00-02,ok,to
66,a01-000x-01-06,ok,to
91,a01-000x-04-03,ok,to
120,a01-003-01-07,ok,to
201,a01-003u-02-03,ok,to
258,a01-003u-10-03,ok,to
281,a01-003x-01-07,ok,to
338,a01-003x-08-01,ok,to
381,a01-007-04-02,ok,to
400,a01-007-06-06,ok,to
403,a01-007-07-02,ok,to
449,a01-007u-04-02,ok,to
468,a01-007u-07-02,ok,to
471,a01-007u-07-05,ok,to
518,a01-007x-03-09,ok,to
537,a01-007x-06-03,ok,to
540,a01-007x-06-06,ok,to
581,a01-011-03-00,ok,to
594,a01-011-04-02,ok,to
649,a01-011u-04-04,ok,to
662,a01-011u-06-01,ok,to
781,a01-014-03-03,ok,to
784,a01-014-03-06,ok,to
792,a01-014-04-04,ok,to
857,a01-014u-03-06,ok,to
860,a01-014u-03-09,ok,to
916,a01-014x-03-03,ok,to
919,a01-014x-03-06,ok,to
927,a01-014x-04-04,ok,to
939,a01-014x-06-00,ok,to
993,a01-020-03-00,ok,to
1025,a01-020-07-02,ok,to
1061,a01-020u-03-03,ok,to
1093,a01-020u-08-00,ok,to
1129,a01-020x-03-00,ok,to
1162,a01-020x-07-00,ok,to
1239,a01-026-08-00,ok,to
1316,a01-026u-09-04,ok,to
1394,a01-026x-08-05,ok,to
1445,a01-030-03-06,ok,to
1475,a01-030-06-06,ok,to
1483,a01-030-07-01,ok,to
1530,a01-030u-04-06,ok,to
1560,a01-030u-08-08,ok,to
1568,a01-030u-10-00,ok,to
1616,a01-030x-04-05,ok,to
1636,a01-030x-07-02,ok,to
1644,a01-030x-08-01,ok,to
1660,a01-038-01-03,ok,to
1691,a01-038-05-05,ok,to
1746,a01-038x-01-02,ok,to
1775,a01-038x-04-04,ok,to
1872,a01-043-07-05,ok,to
1941,a01-043u-07-01,ok,to
2008,a01-043x-06-02,ok,to
2088,a01-049-09-00,ok,to
2155,a01-049u-07-07,ok,to
2169,a01-049u-10-00,ok,to
2245,a01-049x-09-01,ok,to
2280,a01-053-03-05,ok,to
2352,a01-053u-03-04,ok,to
2384,a01-053u-08-01,ok,to
2420,a01-053x-03-00,ok,to
2452,a01-053x-07-02,ok,to
2471,a01-058-00-04,ok,to
2479,a01-058-01-05,ok,to
2516,a01-058-07-01,ok,to
2539,a01-058u-00-04,ok,to
2547,a01-058u-01-05,ok,to
2580,a01-058u-06-02,ok,to
2583,a01-058u-06-05,ok,to
2606,a01-058x-00-04,ok,to
2614,a01-058x-01-06,ok,to
2646,a01-058x-06-03,ok,to
2649,a01-058x-06-06,ok,to
2728,a01-063-07-05,ok,to
2742,a01-063-09-05,ok,to
2805,a01-063u-07-01,ok,to
2819,a01-063u-09-00,ok,to
2882,a01-063x-07-04,ok,to
2952,a01-068u-07-01,ok,to
2955,a01-068u-07-04,ok,to
3002,a01-072u-04-07,ok,to
3012,a01-072u-06-00,ok,to
3019,a01-072u-06-07,ok,to
3068,a01-072x-03-08,ok,to
3078,a01-072x-04-08,ok,to
3157,a01-077-08-01,ok,to
3222,a01-077u-07-02,ok,to
3259,a01-082u-04-03,ok,to
3272,a01-082u-06-03,ok,to
3331,a01-087-05-00,ok,to
3395,a01-087u-05-02,ok,to
3413,a01-087u-07-05,ok,to
3440,a01-091-02-02,ok,to
3443,a01-091-02-05,ok,to
3466,a01-091-06-01,ok,to
3511,a01-091u-01-07,ok,to
3514,a01-091u-02-02,ok,to
3537,a01-091u-05-04,ok,to
3627,a01-096u-07-04,ok,to
3637,a01-096u-09-00,ok,to
3643,a01-096u-09-06,ok,to
3695,a01-102-06-04,ok,to
3714,a01-102-09-04,ok,to
3770,a01-102u-05-04,ok,to
3789,a01-102u-07-06,ok,to
3806,a01-107-00-09,ok,to
3973,a01-113-03-12,ok,to
4057,a01-113u-05-03,ok,to
4117,a01-117-01-04,ok,to
4137,a01-117-03-05,ok,to
4148,a01-117-04-07,ok,to
4183,a01-117-08-08,ok,to
4210,a01-117u-02-00,ok,to
4230,a01-117u-04-03,ok,to
4241,a01-117u-05-06,ok,to
4277,a01-117u-10-06,ok,to
4298,a01-122-01-05,ok,to
4336,a01-122-05-00,ok,to
4370,a01-122u-00-06,ok,to
4382,a01-122u-02-00,ok,to
4420,a01-122u-06-05,ok,to
4561,a01-128u-03-06,ok,to
4603,a01-128u-09-01,ok,to
4637,a01-132-03-03,ok,to
4707,a01-132u-02-07,ok,to
4777,a01-132x-02-07,ok,to
4836,a02-000-01-01,ok,to
4850,a02-000-02-05,ok,to
4857,a02-000-03-03,ok,to
4869,a02-000-05-00,ok,to
4900,a02-004-01-03,ok,to
4926,a02-004-05-02,ok,to
4981,a02-008-01-07,ok,to
5038,a02-008-07-05,ok,to
5162,a02-017-05-02,ok,to
5222,a02-020-04-01,ok,to
5267,a02-024-03-01,ok,to
5357,a02-027-05-04,ok,to
5369,a02-027-06-04,ok,to
5389,a02-027-08-06,ok,to
5424,a02-032-03-00,ok,to
5453,a02-032-05-04,ok,to
5458,a02-032-06-01,ok,to
5517,a02-037-05-04,ok,to
5543,a02-037-08-08,ok,to
5643,a02-046-02-02,ok,to
5683,a02-046-05-12,ok,to
5778,a02-053-01-02,ok,to
5864,a02-057-03-00,ok,to
5968,a02-067-00-03,ok,to
5997,a02-067-04-03,ok,to
6043,a02-072-00-05,ok,to
6045,a02-072-00-07,ok,to
6077,a02-072-03-01,ok,to
6080,a02-072-03-04,ok,to
6303,a02-086-03-08,ok,to
6332,a02-086-07-01,ok,to
6409,a02-093-01-01,ok,to
6452,a02-093-06-00,ok,to
6459,a02-093-06-07,ok,to
6499,a02-098-02-06,ok,to
6508,a02-098-03-07,ok,to
6667,a02-106-06-00,ok,to
6711,a02-111-01-02,ok,to
6734,a02-111-04-00,ok,to
6740,a02-111-04-06,ok,to
6761,a02-111-08-00,ok,to
6895,a02-120-05-08,ok,to
6916,a02-120-08-04,ok,to
6956,a02-124-03-03,ok,to
7042,a03-006-07-05,ok,to
7110,a03-009-07-00,ok,to
7148,a03-011-03-03,ok,to
7159,a03-011-04-05,ok,to
7217,a03-014-02-05,ok,to
7229,a03-014-04-02,ok,to
7231,a03-014-04-04,ok,to
7272,a03-017-00-07,ok,to
7307,a03-017-05-00,ok,to
7438,a03-023-06-02,ok,to
7474,a03-027-00-05,ok,to
7579,a03-030-03-03,ok,to
7595,a03-030-05-03,ok,to
7657,a03-034-03-06,ok,to
7788,a03-040-02-03,ok,to
7876,a03-043-05-03,ok,to
7903,a03-047-00-05,ok,to
7975,a03-047-09-03,ok,to
8022,a03-050-04-06,ok,to
8052,a03-054-00-04,ok,to
8176,a03-059-08-01,ok,to
8297,a03-063-10-02,ok,to
8310,a03-066-00-06,ok,to
8316,a03-066-01-05,ok,to
8355,a03-066-07-00,ok,to
8372,a03-071-00-10,ok,to
8418,a03-071-06-03,ok,to
8468,a03-073-03-06,ok,to
8525,a03-073-11-01,ok,to
8571,a03-080-06-00,ok,to
8603,a03-089-00-04,ok,to
8632,a04-000-01-04,ok,to
8660,a04-000-05-00,ok,to
8664,a04-000-05-04,ok,to
8680,a04-003-01-03,ok,to
8692,a04-003-03-01,ok,to
8719,a04-003-06-02,ok,to
8737,a04-006-01-02,ok,to
8820,a04-010-00-02,ok,to
8846,a04-010-03-03,ok,to
8863,a04-010-05-03,ok,to
8872,a04-010-06-04,ok,to
8952,a04-015-05-07,ok,to
9001,a04-019-02-03,ok,to
9018,a04-019-03-09,ok,to
9024,a04-019-04-04,ok,to
9035,a04-019-05-03,ok,to
9117,a04-023-04-10,ok,to
9150,a04-027-00-06,ok,to
9172,a04-027-02-04,ok,to
9179,a04-027-02-11,ok,to
9233,a04-031-01-06,ok,to
9282,a04-031-08-00,ok,to
9293,a04-031-09-01,ok,to
9331,a04-035-03-01,ok,to
9379,a04-035-09-00,ok,to
9393,a04-039-00-06,ok,to
9411,a04-039-02-08,ok,to
9421,a04-039-04-01,ok,to
9454,a04-039-08-01,ok,to
9463,a04-039-09-03,ok,to
9510,a04-043-05-03,ok,to
9609,a04-047-08-00,ok,to
9626,a04-050-01-03,ok,to
9628,a04-050-01-05,ok,to
9639,a04-050-02-07,ok,to
9681,a04-054-00-05,ok,to
9717,a04-054-04-01,ok,to
9738,a04-054-06-00,ok,to
9752,a04-059-00-07,ok,to
9857,a04-066-05-01,ok,to
9875,a04-066-08-00,ok,to
9892,a04-069-01-04,ok,to
9912,a04-069-04-00,ok,to
9961,a04-072-01-04,ok,to
10043,a04-081-03-00,ok,to
10054,a04-081-04-04,ok,to
10179,a04-089-03-05,ok,to
10215,a04-089-08-07,ok,to
10305,a04-092-10-00,ok,to
10321,a04-096-01-01,ok,to
10346,a04-096-03-05,ok,to
10445,a04-099-07-02,ok,to
10469,a04-099-10-03,ok,to
10527,a04-103-07-02,ok,to
10548,a05-000-00-07,ok,to
10556,a05-000-01-07,ok,to
10570,a05-000-03-06,ok,to
10590,a05-000-06-05,ok,to
10778,a05-013-05-01,ok,to
10828,a05-017-04-00,ok,to
10862,a05-017-08-05,ok,to
10868,a05-017-09-04,ok,to
10891,a05-022-02-03,ok,to
10895,a05-022-02-07,ok,to
10922,a05-022-06-02,ok,to
10942,a05-025-01-00,ok,to
10998,a05-025-08-07,ok,to
11014,a05-029-00-03,ok,to
11017,a05-029-00-06,ok,to
11058,a05-029-05-05,ok,to
11258,a05-048-02-03,ok,to
11306,a05-048-08-05,ok,to
11310,a05-048-09-03,ok,to
11319,a05-048-10-06,ok,to
11364,a05-053-04-08,ok,to
11398,a05-053-09-02,ok,to
11457,a05-058-05-04,ok,to
11525,a05-062-06-02,ok,to
11545,a05-062-08-03,ok,to
11587,a05-069-04-07,ok,to
11678,a05-073-05-04,ok,to
11694,a05-073-07-06,ok,to
11752,a05-080-05-01,ok,to
11819,a05-084-05-04,ok,to
11823,a05-084-05-08,ok,to
11969,a05-094-03-07,ok,to
12025,a05-099-00-02,ok,to
12098,a05-099-08-06,ok,to
12152,a05-104-06-07,ok,to
12181,a05-108-01-04,ok,to
12246,a05-113-02-01,ok,to
12280,a05-113-06-03,ok,to
12349,a05-116-06-08,ok,to
12426,a05-121-07-03,ok,to
12434,a05-121-08-06,ok,to
12492,a06-000-01-00,ok,to
12507,a06-000-02-07,ok,to
12532,a06-000-06-00,ok,to
12553,a06-004-01-00,ok,to
12571,a06-004-03-03,ok,to
12580,a06-004-04-04,ok,to
12646,a06-008-02-08,ok,to
12706,a06-014-01-01,ok,to
12761,a06-014-08-06,ok,to
12780,a06-020-00-09,ok,to
12785,a06-020-01-03,ok,to
12807,a06-020-02-10,ok,to
12821,a06-020-03-11,ok,to
12864,a06-025-02-05,ok,to
12898,a06-025-07-01,ok,to
12921,a06-036-02-00,ok,to
12968,a06-036-07-06,ok,to
13095,a06-044-04-02,ok,to
13114,a06-044-06-00,ok,to
13136,a06-051-02-02,ok,to
13164,a06-051-05-02,ok,to
13193,a06-057-00-02,ok,to
13205,a06-057-01-00,ok,to
13280,a06-064-01-04,ok,to
13297,a06-064-03-04,ok,to
13375,a06-070-04-00,ok,to
13424,a06-075-01-04,ok,to
13434,a06-075-03-01,ok,to
13446,a06-075-04-05,ok,to
13497,a06-090-01-08,ok,to
13566,a06-095-01-00,ok,to
13586,a06-095-04-01,ok,to
13609,a06-095-08-00,ok,to
13631,a06-100-00-01,ok,to
13849,a06-119-04-00,ok,to
13896,a06-124-00-10,ok,to
13900,a06-124-01-01,ok,to
13965,a06-128-02-02,ok,to
14000,a06-128-07-05,ok,to
14022,a06-134-00-02,ok,to
14029,a06-134-00-09,ok,to
14047,a06-134-02-08,ok,to
14101,a06-134-07-03,ok,to
14193,a06-147-01-06,ok,to
14202,a06-147-02-06,ok,to
14227,a06-147-04-09,ok,to
14236,a06-147-05-03,ok,to
14241,a06-147-05-08,ok,to
14262,a06-152-01-04,ok,to
14297,a06-152-06-05,ok,to
14313,a06-152-09-03,ok,to
14315,a06-152-09-05,ok,to
14362,a06-157-03-08,ok,to
14389,b01-000-03-03,ok,to
14434,b01-004-01-09,ok,to
14454,b01-004-04-02,ok,to
14511,b01-009-03-07,ok,to
14704,b01-023-00-11,ok,to
14709,b01-023-01-04,ok,to
14715,b01-023-02-01,ok,to
14729,b01-023-03-06,ok,to
14744,b01-023-05-05,ok,to
14914,b01-038-03-07,ok,to
14953,b01-038-08-01,ok,to
14963,b01-038-09-02,ok,to
14989,b01-044-01-03,ok,to
15011,b01-044-03-04,ok,to
15070,b01-049-03-01,ok,to
15097,b01-049-05-06,ok,to
15136,b01-053-02-04,ok,to
15150,b01-053-04-00,ok,to
15198,b01-057-02-05,ok,to
15249,b01-057-08-02,ok,to
15290,b01-062-02-02,ok,to
15320,b01-062-06-02,ok,to
15327,b01-062-06-09,ok,to
15355,b01-073-01-02,ok,to
15368,b01-073-03-00,ok,to
15421,b01-073-09-02,ok,to
15437,b01-079-00-03,ok,to
15441,b01-079-00-07,ok,to
15453,b01-079-02-03,ok,to
15482,b01-079-06-01,ok,to
15499,b01-079-08-02,ok,to
15504,b01-079-08-07,ok,to
15549,b01-084-02-09,ok,to
15576,b01-084-05-05,ok,to
15592,b01-084-07-05,ok,to
15633,b01-089-04-06,ok,to
15654,b01-089-07-02,ok,to
15797,b01-113-04-06,ok,to
15809,b01-113-05-09,ok,to
15826,b01-118-00-03,ok,to
15833,b01-118-01-01,ok,to
15866,b01-118-04-03,ok,to
15868,b01-118-04-05,ok,to
15905,b01-122-00-03,ok,to
15931,b01-122-03-01,ok,to
15953,b01-122-05-05,ok,to
15993,b01-127-01-04,ok,to
16015,b01-127-04-01,ok,to
16020,b01-127-04-06,ok,to
16069,b01-132-02-02,ok,to
16071,b01-132-02-04,ok,to
16074,b01-132-02-07,ok,to
16086,b01-132-04-00,ok,to
16137,b01-136-01-02,ok,to
16236,b02-013-05-01,ok,to
16249,b02-013-07-01,ok,to
16294,b02-035-03-03,ok,to
16297,b02-035-03-06,ok,to
16339,b02-035-09-04,ok,to
16358,b02-045-00-09,ok,to
16427,b02-045-07-00,ok,to
16434,b02-045-07-07,ok,to
16440,b02-045-08-05,ok,to
16446,b02-097-00-03,ok,to
16471,b02-097-02-07,ok,to
16517,b02-097-07-07,ok,to
16541,b02-102-02-01,ok,to
16573,b02-102-05-05,ok,to
16595,b02-105-01-02,ok,to
16674,b03-025-04-07,ok,to
16847,b03-098-01-01,ok,to
16881,b03-098-04-07,ok,to
16896,b03-098-06-05,ok,to
16906,b03-098-07-07,ok,to
16910,b03-098-08-03,ok,to
16973,b03-104-07-00,ok,to
16993,b03-104-09-03,ok,to
17044,b03-109-04-06,ok,to
17049,b03-109-05-01,ok,to
17052,b03-109-05-04,ok,to
17072,b03-109-07-06,ok,to
17104,b03-114-02-03,ok,to
17115,b03-114-03-07,ok,to
17209,b04-004-01-05,ok,to
17221,b04-004-03-01,ok,to
17321,b04-010-05-08,ok,to
17377,b04-020-03-04,ok,to
17425,b04-026-00-07,ok,to
17497,b04-026-06-04,ok,to
17513,b04-034-00-09,ok,to
17541,b04-034-03-02,ok,to
17551,b04-034-03-12,ok,to
17584,b04-040-01-02,ok,to
17605,b04-040-02-09,ok,to
17636,b04-040-05-05,ok,to
17652,b04-047-00-11,ok,to
17737,b04-054-03-00,ok,to
17801,b04-060-02-06,ok,to
17818,b04-060-04-01,ok,to
17834,b04-060-05-07,ok,to
17917,b04-075-00-02,ok,to
17935,b04-075-01-08,ok,to
18089,b04-089-03-08,ok,to
18162,b04-096-04-00,ok,to
18225,b04-103-03-01,ok,to
18322,b04-107-07-02,ok,to
18395,b04-116-05-07,ok,to
18419,b04-121-00-04,ok,to
18455,b04-121-03-08,ok,to
18530,b04-128-04-06,ok,to
18544,b04-128-05-09,ok,to
18643,b04-140-01-00,ok,to
18665,b04-140-03-06,ok,to
18681,b04-140-05-06,ok,to
18743,b04-147-03-03,ok,to
18812,b04-154-03-06,ok,to
18837,b04-154-06-06,ok,to
18981,b04-169-07-00,ok,to
19046,b04-175-07-08,ok,to
